titulo,autor,disponibilidad,link,categoria,moneda,precio_numero
"ERROR DE MI VIDA, EL (STORY LAKE 2)",LUCY SCORE,Disponible,/p/error-de-mi-vida-el-story-lake-2-/178303/282049,Literatura,UYU,841.5
EL BUEN MAL,SAMANTA SCHWEBLIN,Disponible,/p/el-buen-mal/179563/269445,Literatura,UYU,841.5
KENTUKIS,SAMANTA SCHWEBLIN,Disponible,/p/kentukis/101055/104666,Literatura,UYU,841.5
LOS OJOS DE MONA,THOMAS SCHLESSER,Disponible,/p/los-ojos-de-mona/151422/261078,Literatura,UYU,926.5
LA VIUDA,JOSÉ SARAMAGO,Disponible,/p/la-viuda/121916/124727,Literatura,UYU,926.5
"VIAJE DEL ELEFANTE, EL - ILUSTRADO",JOSÉ SARAMAGO,Disponible,/p/viaje-del-elefante-el-ilustrado/102772/106438,Literatura,UYU,1266.5
TODOS LOS NOMBRES,JOSÉ SARAMAGO,Disponible,/p/todos-los-nombres/179560/130825,Literatura,UYU,926.5
MEMORIAL DEL CONVENTO,JOSÉ SARAMAGO,Disponible,/p/memorial-del-convento/18749/130818,Literatura,UYU,926.5
EL EVANGELIO SEGÚN JESUCRISTO,JOSÉ SARAMAGO,Disponible,/p/el-evangelio-segun-jesucristo/167980/130819,Literatura,UYU,926.5
ENTRE LOS MUERTOS,MIKEL SANTIAGO,Disponible,/p/entre-los-muertos/133982/139213,Literatura,UYU,926.5
CUANDO LLEGA LA NOCHE,MIKEL SANTIAGO,Disponible,/p/cuando-llega-la-noche/159613/269826,Literatura,UYU,926.5
EL GALLO NEGRO,C. J. SANSOM,Disponible,/p/el-gallo-negro/154452/264327,Literatura,UYU,926.5
UNA VOZ ESCONDIDA,"SANIEE, PARINOUSH",Disponible,/p/una-voz-escondida/74086/76094,Literatura,UYU,841.5
ESCUADRÓN CIELO: LA COLECCIÓN,BRANDON SANDERSON / JANCI PATTERSON,Disponible,/p/escuadron-cielo-la-coleccion/133649/138868,Literatura,UYU,1266.5
YUMI Y EL PINTOR DE PESADILLAS (NOVELA SECRETA 3),BRANDON SANDERSON,Disponible,/p/yumi-y-el-pintor-de-pesadillas-novela-secreta-3-/147680/257126,Literatura,UYU,1266.5
VIENTO Y VERDAD,BRANDON SANDERSON,Disponible,/p/viento-y-verdad/160521/270501,Literatura,UYU,1436.5
RECKONERS 1 - STEELHEART,BRANDON SANDERSON,Disponible,/p/reckoners-1-steelheart/133738/138959,Literatura,UYU,1266.5
SOMBRAS DE IDENTIDAD (ED. ILUSTRADA),BRANDON SANDERSON,Disponible,/p/sombras-de-identidad-ed-ilustrada-/168448/272546,Literatura,UYU,1691.5
EL RITHMATISTA,BRANDON SANDERSON,Disponible,/p/el-rithmatista/169139/89162,Literatura,UYU,1266.5
REALIDADES A MEDIDA,BRANDON SANDERSON / JANCI PATTERSON,Disponible,/p/realidades-a-medida/175426/279294,Literatura,UYU,1266.5
NACIDOS DE LA BRUMA 2 - EL POZO DE ASCENSIÓN,BRANDON SANDERSON,Disponible,/p/nacidos-de-la-bruma-2-el-pozo-de-ascension/121852/124661,Literatura,UYU,1266.5
EL POZO DE LA ASCENSIÓN,BRANDON SANDERSON,Disponible,/p/el-pozo-de-la-ascension/150819/260421,Literatura,UYU,1266.5
EL LIBRO MÁS ABURRIDO DEL MUNDO,BRANDON SANDERSON,Disponible,/p/el-libro-mas-aburrido-del-mundo/176983/280824,Literatura,UYU,722.5
LEGION,BRANDON SANDERSON,Disponible,/p/legion/109162/113163,Literatura,UYU,1266.5
NACIDOS DE LA BRUMA 1 - EL IMPERIO FINAL,BRANDON SANDERSON,Disponible,/p/nacidos-de-la-bruma-1-el-imperio-final/149133/258656,Literatura,UYU,1266.5
ISLAS DE LA ASCUAOSCURA,BRANDON SANDERSON,Disponible,/p/islas-de-la-ascuaoscura/173584/277451,Literatura,UYU,1266.5
EL HEROE DE LAS ERAS,BRANDON SANDERSON,Disponible,/p/el-heroe-de-las-eras/160125/63058,Literatura,UYU,1266.5
EL HOMBRE ILUMINADO,BRANDON SANDERSON,Disponible,/p/el-hombre-iluminado/148611/258110,Literatura,UYU,1266.5
LA GUÍA DEL MAGO FRUGAL PARA SOBREVIVIR EN LA INGLATERRA DEL MEDIEVO,BRANDON SANDERSON,Disponible,/p/la-guia-del-mago-frugal-para-sobrevivir-en-la-inglaterra-del-medievo/143092/252215,Literatura,UYU,1266.5
FIREFIGTH,BRANDON SANDERSON,Disponible,/p/firefigth/11255/89943,Literatura,UYU,1266.5
ESTELAR,BRANDON SANDERSON,Disponible,/p/estelar/109446/113465,Literatura,UYU,1266.5
ESCUADRON,BRANDON SANDERSON,Disponible,/p/escuadron/60134/61629,Literatura,UYU,1266.5
ELANTRIS (EDICION ILUSTRADA),BRANDON SANDERSON / JANCI PATTERSON,Disponible,/p/elantris-edicion-ilustrada-/177333/281159,Literatura,UYU,1691.5
CITÓNICA,BRANDON SANDERSON,Disponible,/p/citonica/133736/138957,Literatura,UYU,1266.5
RECKONERS 3 - CALAMITY,BRANDON SANDERSON,Disponible,/p/reckoners-3-calamity/84480/86950,Literatura,UYU,1266.5
ALEACIÓN DE LEY (WAX & WAYNE: EDICIÓN ILUSTRADA 1),BRANDON SANDERSON,Disponible,/p/aleacion-de-ley-wax-amp-wayne-edicion-ilustrada-1-/63598/265719,Literatura,UYU,1266.5
UN PIANISTA DE PROVINCIAS,SANCHIZ RAMIRO,Disponible,/p/un-pianista-de-provincias/132343/137466,Literatura,UYU,756.5
LA EXPANSIÓN DEL UNIVERSO,"SANCHÍS, RAMIRO",Disponible,/p/la-expansion-del-universo/87789/90633,Literatura,UYU,756.5
LES LUTHIERS: DE LA L A LAS S,VARIOS AUTORES,Disponible,/p/les-luthiers-de-la-l-a-las-s/177018/280861,Literatura,UYU,926.5
LA MALNACIDA,BEATRICE SALVIONI,Disponible,/p/la-malnacida/143102/252225,Literatura,UYU,926.5
JUEGO Y DISTRACCIÓN,JAMES SALTER,Disponible,/p/juego-y-distraccion/152451/262179,Literatura,UYU,926.5
EN OTROS LUGARES,JAMES SALTER,Disponible,/p/en-otros-lugares/152445/262173,Literatura,UYU,926.5
AÑOS LUZ,JAMES SALTER,Disponible,/p/anos-luz/152450/262178,Literatura,UYU,926.5
CUENTOS COMPLETOS,JAMES SALTER,Disponible,/p/cuentos-completos/143465/252617,Literatura,UYU,926.5
SER FELIZ ERA ESTO,EDUARDO SACHERI,Disponible,/p/ser-feliz-era-esto/85312/87873,Literatura,UYU,841.5
EL SECRETO DE SUS OJOS (60 ANIV),EDUARDO SACHERI,Disponible,/p/el-secreto-de-sus-ojos-60-aniv-/158037/268179,Literatura,UYU,841.5
NOSOTROS DOS EN LA TORMENTA,EDUARDO SACHERI,Disponible,/p/nosotros-dos-en-la-tormenta/141337/250376,Literatura,UYU,841.5
QUÉ QUEDARÁ DE NOSOTROS,EDUARDO SACHERI,Disponible,/p/que-quedara-de-nosotros/172407/276260,Literatura,UYU,841.5
LA NOCHE DE LA USINA,EDUARDO SACHERI,Disponible,/p/la-noche-de-la-usina/179520/61626,Literatura,UYU,841.5
EL FÚTBOL DE LA MANO,EDUARDO SACHERI,Disponible,/p/el-futbol-de-la-mano/83776/86178,Literatura,UYU,841.5
LAS LLAVES DEL REINO,EDUARDO SACHERI,Disponible,/p/las-llaves-del-reino/85478/88060,Literatura,UYU,841.5
EL FUNCIONAMIENTO GENERAL DEL MUNDO,EDUARDO SACHERI,Disponible,/p/el-funcionamiento-general-del-mundo/179545/120712,Literatura,UYU,841.5
ESPERÁNDOLO A TITO,EDUARDO SACHERI,Disponible,/p/esperandolo-a-tito/7637/87993,Literatura,UYU,841.5
LOS DUEÑOS DEL MUNDO,EDUARDO SACHERI,Disponible,/p/los-duenos-del-mundo/86027/88682,Literatura,UYU,841.5
DEMASIADO LEJOS,EDUARDO SACHERI,Disponible,/p/demasiado-lejos/159249/269444,Literatura,UYU,841.5
ARDERA EL VIENTO,SACCOMANNO GUILLERMO,Disponible,/p/ardera-el-viento/159619/269833,Literatura,UYU,756.5
TODO PUEBLO ES CICATRIZ,HIRAM RUVALCABA,Disponible,/p/todo-pueblo-es-cicatriz/154099/263935,Literatura,UYU,926.5
CIUDAD VICTORIA,SALMAN RUSHDIE,Disponible,/p/ciudad-victoria/141041/250063,Literatura,UYU,926.5
"EMPERADOR, EL (DARK VERSE 3)",RUNYX,Disponible,/p/emperador-el-dark-verse-3-/178949/282649,Literatura,UYU,841.5
"VENCEDOR, EL (DARK VERSE 4)",RUNYX,Disponible,/p/vencedor-el-dark-verse-4-/178950/282650,Literatura,UYU,841.5
"SOMBRA, LA (DARK VERSE 5)",RUNYX,Disponible,/p/sombra-la-dark-verse-5-/178951/282651,Literatura,UYU,841.5
UNA VACANTE IMPREVISTA,J.K. ROWLING,Disponible,/p/una-vacante-imprevista/71785/73668,Literatura,UYU,926.5
ANIMALES FANTASTICOS Y DONDE - GUION ORI,"ROBERT (ROWLING, J.K.) GALBRAITH",Disponible,/p/animales-fantasticos-y-donde-guion-ori/175150/279015,Literatura,UYU,841.5
CASA DE FURIA,"ROSERO, EVELIO",Disponible,/p/casa-de-furia/124709/126614,Literatura,UYU,926.5
INTERMEZZO,SALLY ROONEY,Disponible,/p/intermezzo/155219/265140,Literatura,UYU,926.5
"DÓNDE ESTÁS, MUNDO BELLO",SALLY ROONEY,Disponible,/p/donde-estas-mundo-bello/124710/126615,Literatura,UYU,926.5
CONVERSACIONES ENTRE AMIGOS,SALLY ROONEY,Disponible,/p/conversaciones-entre-amigos/100599/127607,Literatura,UYU,926.5
MORIR LO NECESARIO,ALEJANDRO ROEMMERS,Disponible,/p/morir-lo-necesario/127851/130547,Literatura,UYU,841.5
MAMITA,GUSTAVO RODRÍGUEZ,Disponible,/p/mamita/174543/278417,Literatura,UYU,841.5
CIEN CUYES,GUSTAVO RODRÍGUEZ,Disponible,/p/cien-cuyes/139606/145172,Literatura,UYU,841.5
TODO ROJO,HUGO RODRÍGUEZ ALMADA,Disponible,/p/todo-rojo/154675/264560,Literatura,UYU,756.5
SUSPIROS ROBADOS,ANN RODD,Disponible,/p/suspiros-robados/174984/278831,Literatura,UYU,841.5
LA SUPERLIGA. MODO CARRERA,ROBERT PG,Disponible,/p/la-superliga-modo-carrera/176962/280803,Literatura,UYU,637.5
TERRESTRE,"RIVERA GARZA, CRISTINA",Disponible,/p/terrestre/159830/270049,Literatura,UYU,926.5
EL REBAÑO,"RIVERO, PABLO",Disponible,/p/el-rebano/170095/274092,Literatura,UYU,841.5
AUTOBIOGRAFÍA DEL ALGODÓN,CRISTINA RIVERA GARZA,Disponible,/p/autobiografia-del-algodon/132993/138137,Literatura,UYU,926.5
EL LÁPIZ DEL CARPINTERO (60.º ANIVERSARIO DE ALFAGUARA),MANUEL RIVAS,Disponible,/p/el-lapiz-del-carpintero-60-ordm-aniversario-de-alfaguara-/155397/265376,Literatura,UYU,841.5
INVITACIÓN AL VIAJE Y OTROS CUENTOS INÉDITOS,JULIO RAMÓN RIBEYRO,Disponible,/p/invitacion-al-viaje-y-otros-cuentos-ineditos/158821/269005,Literatura,UYU,841.5
FRAGRANCIA,PAUL RICHARDOT,Disponible,/p/fragrancia/174546/278420,Literatura,UYU,926.5
METEMPSICOSIS,RODRIGO REY ROSA,Disponible,/p/metempsicosis/155941/265945,Literatura,UYU,926.5
"SOY LA DAGA, SOY LA HERIDA",LAURA RESTREPO,Disponible,/p/soy-la-daga-soy-la-herida/163048/271626,Literatura,UYU,926.5
DELIRIO,"RESTREPO, LAURA",Disponible,/p/delirio/7308/89947,Literatura,UYU,926.5
HOT SUR,LAURA RESTREPO,Disponible,/p/hot-sur/152412/262139,Literatura,UYU,926.5
CANCIÓN DE ANTIGUOS AMANTES,RESTREPO LAURA,Disponible,/p/cancion-de-antiguos-amantes/127280/129608,Literatura,UYU,926.5
LA VERDADERA VIDA DE JOSE HERNANDEZ,CAPARRÓS & REP,Disponible,/p/la-verdadera-vida-de-jose-hernandez/161946/270804,Literatura,UYU,841.5
EL CIELO VISIBLE,DIEGO RECOBA,Disponible,/p/el-cielo-visible/145020/254303,Literatura,UYU,926.5
LA PERRA,PILAR QUINTANA,Disponible,/p/la-perra/121444/124244,Literatura,UYU,841.5
LOS ABISMOS,PILAR QUINTANA,Disponible,/p/los-abismos/115844/117380,Literatura,UYU,841.5
NOCHE NEGRA,PILAR QUINTANA,Disponible,/p/noche-negra/171013/274900,Literatura,UYU,841.5
CÓMO ME ENAMORÉ DE NICOLAS CAGE,CARLA QUEVEDO,Disponible,/p/como-me-enamore-de-nicolas-cage/131907/137012,Literatura,UYU,926.5
DE UN PLUMAZO,TERRY PRATCHETT,Disponible,/p/de-un-plumazo/152443/262171,Literatura,UYU,841.5
MASCARA DE LA MUERTE ROJA Y OTROS C,EDGAR ALLAN POE,Disponible,/p/mascara-de-la-muerte-roja-y-otros-c/176222/280097,Literatura,UYU,637.5
LA CAMPANA DE CRISTAL (ED. ILUSTRADA),SYLVIA PLATH,Disponible,/p/la-campana-de-cristal-ed-ilustrada-/148620/258119,Literatura,UYU,1181.5
UNA TRAICIÓN MÍSTICA Y OTROS RELATOS,ALEJANDRA PIZARNIK,Disponible,/p/una-traicion-mistica-y-otros-relatos/158409/268568,Literatura,UYU,1181.5
PROSA COMPLETA,ALEJANDRA PIZARNIK,Disponible,/p/prosa-completa/87772/276518,Literatura,UYU,1606.5
LAS VIUDAS DE LOS JUEVES,CLAUDIA PIÑEIRO,Disponible,/p/las-viudas-de-los-jueves/179495/278984,Literatura,UYU,926.5
UN COMUNISTA EN CALZONCILLOS,CLAUDIA PIÑEIRO,Disponible,/p/un-comunista-en-calzoncillos/178929/282625,Literatura,UYU,926.5
EL TIEMPO DE LAS MOSCAS,CLAUDIA PIÑEIRO,Disponible,/p/el-tiempo-de-las-moscas/132990/138134,Literatura,UYU,926.5
LA MUERTE AJENA,CLAUDIA PIÑEIRO,Disponible,/p/la-muerte-ajena/161906/270768,Literatura,UYU,926.5
LAS MALDICIONES,CRISTINA PIÑEIRO,Disponible,/p/las-maldiciones/122101/124924,Literatura,UYU,926.5
ESCRIBIR UN SILENCIO,CLAUDIA PIÑEIRO,Disponible,/p/escribir-un-silencio/145239/254536,Literatura,UYU,926.5
LOS AÑOS TRANQUILOS,LLERENA PEROZO PORTEIRO,Disponible,/p/los-anos-tranquilos/172928/276812,Literatura,UYU,841.5
EL CAPITÁN ALATRISTE,ARTURO PÉREZ-REVERTE,Disponible,/p/el-capitan-alatriste/170850/274720,Literatura,UYU,1011.5
EL SOL DE BREDA,ARTURO PÉREZ-REVERTE,Disponible,/p/el-sol-de-breda/170848/274717,Literatura,UYU,1011.5
EL PUENTE DE LOS ASESINOS,ARTURO PÉREZ-REVERTE,Disponible,/p/el-puente-de-los-asesinos/170846/274715,Literatura,UYU,1011.5
EL PROBLEMA FINAL,ARTURO PÉREZ-REVERTE,Disponible,/p/el-problema-final/167951/252710,Literatura,UYU,1011.5
EL ORO DEL REY,ARTURO PÉREZ-REVERTE,Disponible,/p/el-oro-del-rey/170849/274719,Literatura,UYU,1011.5
MISION EN PARIS,ARTURO PÉREZ-REVERTE,Disponible,/p/mision-en-paris/170740/274632,Literatura,UYU,1011.5
LIMPIEZA DE SANGRE,ARTURO PÉREZ-REVERTE,Disponible,/p/limpieza-de-sangre/163278/274718,Literatura,UYU,1011.5
LA ISLA DE LA MUJER DORMIDA,ARTURO PÉREZ-REVERTE,Disponible,/p/la-isla-de-la-mujer-dormida/155011/264924,Literatura,UYU,1011.5
EL ITALIANO,ARTURO PÉREZ-REVERTE,Disponible,/p/el-italiano/167949/123157,Literatura,UYU,1011.5
CORSARIOS DE LEVANTE,ARTURO PÉREZ-REVERTE,Disponible,/p/corsarios-de-levante/164022/274721,Literatura,UYU,1011.5
EL CABALLERO DEL JUBON AMARILLO,ARTURO PÉREZ-REVERTE,Disponible,/p/el-caballero-del-jubon-amarillo/170847/274716,Literatura,UYU,1011.5
MUJER SAMURAI,CRISTINA PÉREZ,Disponible,/p/mujer-samurai/175099/278957,Literatura,UYU,926.5
UNA REVELACION BRUTAL,"PENNY, LOUISE",Disponible,/p/una-revelacion-brutal/72809/74748,Literatura,UYU,926.5
"BELLO MISTERIO, UN","PENNY, LOUISE",Disponible,/p/bello-misterio-un/75203/77258,Literatura,UYU,926.5
EL REINO DE LOS CIEGOS,"PENNY, LOUISE",Disponible,/p/el-reino-de-los-ciegos/153463/263267,Literatura,UYU,926.5
LA NATURALEZA DE LA BESTIA,LOUISE PENNY,Disponible,/p/la-naturaleza-de-la-bestia/117777/121109,Literatura,UYU,926.5
UNA OFENSA MORTAL,"PENNY, LOUISE",Disponible,/p/una-ofensa-mortal/131875/136979,Literatura,UYU,926.5
ENTERRAD A LOS MUERTOS,"PENNY, LOUISE",Disponible,/p/enterrad-a-los-muertos/73176/75145,Literatura,UYU,926.5
UN DESTELLO DE LUZ,LOUISE PENNY,Disponible,/p/un-destello-de-luz/106966/110801,Literatura,UYU,926.5
CASAS DE CRISTAL,LOUISE PENNY,Disponible,/p/casas-de-cristal/141539/250594,Literatura,UYU,926.5
MAL DE ESCUELA,DANIEL PENNAC,Disponible,/p/mal-de-escuela/10810/144619,Literatura,UYU,926.5
COMIDA DE DOMINGO,JOSÉ LUÍS PEIXOTO,Disponible,/p/comida-de-domingo/144554/253808,Literatura,UYU,926.5
FOSCA,INMA PELEGRÍN,Disponible,/p/fosca/171708/275569,Literatura,UYU,926.5
LA VIDA DESCALZO,PAULS ALAN,Disponible,/p/la-vida-descalzo/167946/104999,Literatura,UYU,926.5
CORRIENTES ALTERNAS. ANTOLOGÍA DE VERSO Y PROSA,OCTAVIO PAZ,Disponible,/p/corrientes-alternas-antologia-de-verso-y-prosa/153707/263521,Literatura,UYU,1181.5
WASABI,PAULS ALAN,Disponible,/p/wasabi/19361/115008,Literatura,UYU,926.5
TRES NOVELAS DE ÉPOCA,PAULS ALAN,Disponible,/p/tres-novelas-de-epoca/132994/138138,Literatura,UYU,926.5
LA MITAD FANTASMA,PAULS ALAN,Disponible,/p/la-mitad-fantasma/113291/117464,Literatura,UYU,926.5
ALGUIEN QUE CANTA EN LA HABITACION DE AL LADO,PAULS ALAN,Disponible,/p/alguien-que-canta-en-la-habitacion-de-al-lado/159829/270048,Literatura,UYU,926.5
LA CACERIA,"PATERNAIN, ALEJANDRO",Disponible,/p/la-caceria/2073/2104,Literatura,UYU,841.5
LA INVENCIÓN DEL SONIDO,CHUCK PALAHNIUK,Disponible,/p/la-invencion-del-sonido/150268/259842,Literatura,UYU,926.5
LA LECCIÓN DE AUGUST,"PALACIO, RAQUEL JARAMILLO",Disponible,/p/la-leccion-de-august/65192/66706,Literatura,UYU,756.5
CONSPIRACIÓN INDEPENDENCIA,CARLOS PACHECO,Disponible,/p/conspiracion-independencia/150116/259681,Literatura,UYU,756.5
ROSIE´S BLOSSOMS,"OYHANARTE, ROSARIO",Disponible,/p/rosie-acute-s-blossoms/131881/136985,Literatura,UYU,841.5
MI MARIDO Y SU MUJER,"OYHANARTE, ROSARIO",Disponible,/p/mi-marido-y-su-mujer/125608/127598,Literatura,UYU,841.5
EL LIBRO MÁS LINDO DEL MUNDO,"OYHANARTE, ROSARIO",Disponible,/p/el-libro-mas-lindo-del-mundo/118231/121561,Literatura,UYU,841.5
1984 (EDICIÓN DEFINITIVA AVALADA POR THE ORWELL ESTATE),GEORGE ORWELL,Disponible,/p/1984-edicion-definitiva-avalada-por-the-orwell-estate-/155919/265949,Literatura,UYU,501.5
EL ALBATROS NEGRO,MARÍA ORUÑA,Disponible,/p/el-albatros-negro/159392/269590,Literatura,UYU,1011.5
LA VIDA BREVE,JUAN CARLOS ONETTI,Disponible,/p/la-vida-breve/158406/268565,Literatura,UYU,1181.5
EL ASESINATO DE LOS AOSAWA,RIKU ONDA,Disponible,/p/el-asesinato-de-los-aosawa/174540/278414,Literatura,UYU,926.5
ROSA CANDIDA,AUÐUR AVA ÓLAFSDÓTTIR,Disponible,/p/rosa-candida/152084/261794,Literatura,UYU,841.5
RIESGOS DE LOS VIAJES EN EL TIEMPO,JOYCE CAROL OATES,Disponible,/p/riesgos-de-los-viajes-en-el-tiempo/105781/109577,Literatura,UYU,926.5
REY DE PICAS: UNA NOVELA DE SUSPENSE,JOYCE CAROL OATES,Disponible,/p/rey-de-picas-una-novela-de-suspense/87717/90556,Literatura,UYU,926.5
NOCHE. SUEÑO. MUERTE. LAS ESTRELLAS.,JOYCE CAROL OATES,Disponible,/p/noche-sueno-muerte-las-estrellas-/146928/256323,Literatura,UYU,1011.5
DELATORA,JOYCE CAROL OATES,Disponible,/p/delatora/117382/120699,Literatura,UYU,926.5
"LIBRO DE MÁRTIRES AMERICANOS, UN",JOYCE CAROL OATES,Disponible,/p/libro-de-martires-americanos-un/86421/89110,Literatura,UYU,926.5
CARNICERO,JOYCE CAROL OATES,Disponible,/p/carnicero/158407/268566,Literatura,UYU,926.5
BABYSITTER,JOYCE CAROL OATES,Disponible,/p/babysitter/138766/144260,Literatura,UYU,926.5
"TODO POR AMOR, PERO NO TODO",LUIS NOVARESIO,Disponible,/p/todo-por-amor-pero-no-todo/152171/261890,Literatura,UYU,841.5
MI VIDA CON LOS CHICOS WALTER,ALI NOVAK,Disponible,/p/mi-vida-con-los-chicos-walter/175090/278948,Literatura,UYU,756.5
MI REGRESO CON LOSCHICOS WALTER,ALI NOVAK,Disponible,/p/mi-regreso-con-loschicos-walter/175088/278946,Literatura,UYU,756.5
LA INTEMPORALIDAD PERDIDA,"NIN, ANAÏS",Disponible,/p/la-intemporalidad-perdida/126064/128083,Literatura,UYU,671.5
HASTA QUE EMPIEZA A BRILLAR,ANDRÉS NEUMAN,Disponible,/p/hasta-que-empieza-a-brillar/169050/273127,Literatura,UYU,926.5
LA SED,"NESBO, JO",Disponible,/p/la-sed/168550/86238,Literatura,UYU,1011.5
EL REY DE OS (SERIE REINO 2),"NESBO, JO",Disponible,/p/el-rey-de-os-serie-reino-2-/158827/269011,Literatura,UYU,1011.5
POLICÍA,"NESBO, JO",Disponible,/p/policia/61411/62943,Literatura,UYU,1011.5
EL REINO,"NESBO, JO",Disponible,/p/el-reino/171661/124049,Literatura,UYU,1011.5
NÉMESIS,"NESBO, JO",Disponible,/p/nemesis/62721/64280,Literatura,UYU,1011.5
EL HEREDERO,"NESBO, JO",Disponible,/p/el-heredero/179460/104942,Literatura,UYU,1011.5
EL HOMBRE CELOSO,"NESBO, JO",Disponible,/p/el-hombre-celoso/179445/135489,Literatura,UYU,1011.5
ECLIPSE,JO NESBØ,Disponible,/p/eclipse/139932/145514,Literatura,UYU,1011.5
CUCHILLO,"NESBO, JO",Disponible,/p/cuchillo/108490/112437,Literatura,UYU,1011.5
LA CASA DE LA NOCHE,"NESBO, JO",Disponible,/p/la-casa-de-la-noche/170162/259836,Literatura,UYU,1011.5
LA SUITE FRANCESA,IRÉNE NÉMIROVSKY,Disponible,/p/la-suite-francesa/120017/122767,Literatura,UYU,841.5
LA VIDA DE CHEJOV,IRÉNE NÉMIROVSKY,Disponible,/p/la-vida-de-chejov/131168/135930,Literatura,UYU,841.5
LA PRESA,IRÉNE NÉMIROVSKY,Disponible,/p/la-presa/73707/75699,Literatura,UYU,841.5
LOS PERROS Y LOS LOBOS,IRÉNE NÉMIROVSKY,Disponible,/p/los-perros-y-los-lobos/167934/73023,Literatura,UYU,841.5
EL PEÓN EN EL TABLERO,IRÉNE NÉMIROVSKY,Disponible,/p/el-peon-en-el-tablero/153512/263317,Literatura,UYU,841.5
EL MALENTENDIDO,IRÉNE NÉMIROVSKY,Disponible,/p/el-malentendido/71517/73385,Literatura,UYU,841.5
LA ENEMIGA,IRÉNE NÉMIROVSKY,Disponible,/p/la-enemiga/165648/272110,Literatura,UYU,841.5
JEZABEL,IRÉNE NÉMIROVSKY,Disponible,/p/jezabel/71735/73616,Literatura,UYU,841.5
DOS,IRÉNE NÉMIROVSKY,Disponible,/p/dos/139296/144850,Literatura,UYU,841.5
DOMINGO,IRÉNE NÉMIROVSKY,Disponible,/p/domingo/74530/76558,Literatura,UYU,841.5
EL CASO KURILOV,IRÉNE NÉMIROVSKY,Disponible,/p/el-caso-kurilov/73424/75405,Literatura,UYU,841.5
DAVID GOLDER,IRÉNE NÉMIROVSKY,Disponible,/p/david-golder/70059/71794,Literatura,UYU,841.5
LOS BIENES DE ESTE MUNDO,IRÉNE NÉMIROVSKY,Disponible,/p/los-bienes-de-este-mundo/72179/74089,Literatura,UYU,841.5
EL CORAZÓN DEL DAÑO,"NEGRONI, MARÍA",Disponible,/p/el-corazon-del-dano/129573/133286,Literatura,UYU,926.5
UNA HISTORIA COMPARTIDA,JULIA NAVARRO,Disponible,/p/una-historia-compartida/179443/144289,Literatura,UYU,1096.5
DE NINGUNA PARTE,JULIA NAVARRO,Disponible,/p/de-ninguna-parte/141551/122965,Literatura,UYU,1096.5
EL GATO QUE CUIDABA LAS BIBLIOTECAS,SOSUKE NATSUKAWA,Disponible,/p/el-gato-que-cuidaba-las-bibliotecas/179459/268350,Literatura,UYU,926.5
LO QUE SABE LA SEÑORITA KIM,CHO NAM-JOO,Disponible,/p/lo-que-sabe-la-senorita-kim/150265/259839,Literatura,UYU,926.5
NO JUZGARÁS,RODRIGO MURILLO,Disponible,/p/no-juzgaras/151417/261073,Literatura,UYU,1011.5
LUJURIA. LIBRO 1,EVA MUÑOZ,Disponible,/p/lujuria-libro-1/172632/276525,Literatura,UYU,841.5
LUJURIA LIBRO 1 (PECADOS PLACENTEROS 2),EVA MUÑOZ,Disponible,/p/lujuria-libro-1-pecados-placenteros-2-/143704/252913,Literatura,UYU,841.5
LASCIVIA (PECADOS PLACENTEROS 2),EVA MUÑOZ,Disponible,/p/lascivia-pecados-placenteros-2-/141129/250160,Literatura,UYU,841.5
DANZA DE LAS SOMBRAS,ALICE MUNRO,Disponible,/p/danza-de-las-sombras/127268/129593,Literatura,UYU,926.5
ALGO QUE QUERIA CONTARTE,ALICE MUNRO,Disponible,/p/algo-que-queria-contarte/119507/122236,Literatura,UYU,841.5
HARROW LA NOVENA,"MUIR, TAMSYN",Disponible,/p/harrow-la-novena/125942/127956,Literatura,UYU,1181.5
NONA LA NOVENA (SAGA DE LA TUMBA SELLADA 3),"MUIR, TAMSYN",Disponible,/p/nona-la-novena-saga-de-la-tumba-sellada-3-/137958/143442,Literatura,UYU,1181.5
LAS DOS AMIGAS (UN RECITATIVO),TONI MORRISON,Disponible,/p/las-dos-amigas-un-recitativo-/145810/255138,Literatura,UYU,671.5
TIERRA,MORENO ELOY,Disponible,/p/tierra/120743/123513,Literatura,UYU,586.5
LO QUE ENCONTRÉ BAJO EL SOFÁ,MORENO ELOY,Disponible,/p/lo-que-encontre-bajo-el-sofa/125941/127954,Literatura,UYU,586.5
EL BOLÍGRAFO DE GEL VERDE,MORENO ELOY,Disponible,/p/el-boligrafo-de-gel-verde/130222/134256,Literatura,UYU,722.5
DIFERENTE,ELOY MORENO,Disponible,/p/diferente/138976/144478,Literatura,UYU,586.5
CUANDO ERA DIVERTIDO,ELOY MORENO,Disponible,/p/cuando-era-divertido/139635/145207,Literatura,UYU,722.5
CUADERNO INGLES (PREMIO CLARIN 2025),DANIEL MORALES,Disponible,/p/cuaderno-ingles-premio-clarin-2025-/176476/280359,Literatura,UYU,926.5
MI QUERIDO GRUÑON,ALEXANDRA MOODY,Disponible,/p/mi-querido-grunon/176702/280589,Literatura,UYU,756.5
TENGO UN MONSTRUO EN EL BOLSILLO,GRACIELA MONTES,Disponible,/p/tengo-un-monstruo-en-el-bolsillo/167931/272118,Literatura,UYU,501.5
