titulo,autor,precio,disponibilidad,link,categoria
PROMESAS CRUELES,REBECCA ROSS,"UYU 1.062,50",Disponible,/p/promesas-crueles/152924/262710,Juveniles
LA REBELIÓN DE LA REINA,REBECCA ROSS,"UYU 586,50",Disponible,/p/la-rebelion-de-la-reina/158348/268502,Juveniles
DONDE LAS MENTIRAS SEAN ETERNAS,PAMELA STUPIA,"UYU 807,50",Disponible,/p/donde-las-mentiras-sean-eternas/158340/268493,Juveniles
A LA CAZA DE JACK EL DESTRIPADOR,KERRI MANISCALCO,"UYU 586,50",Disponible,/p/a-la-caza-de-jack-el-destripador/103775/260342,Juveniles
CARAVAL,STEPHANIE GARBER,"UYU 977,50",Disponible,/p/caraval/103851/124454,Juveniles
EL ÚLTIMO GRADUADO,NAOMI NOVIK,"UYU 586,50",Disponible,/p/el-ultimo-graduado/162596/268505,Juveniles
AQUELARRE DE HUESOS,HARPER L. WOODS,"UYU 841,50",Disponible,/p/aquelarre-de-huesos/162814/271496,Juveniles
HECHICERA DE HUESOS,KATHRYN PURDIE,"UYU 892,50",Disponible,/p/hechicera-de-huesos/162819/271501,Juveniles
EL REINO DE LOS MALDITOS N°2,KERRI MANISCALCO,"UYU 892,50",Disponible,/p/el-reino-de-los-malditos-n-deg-2/137269/142736,Juveniles
INTENCIONES PERVERSAS,ELIZABETH HOYT,"UYU 892,50",Disponible,/p/intenciones-perversas/162820/271502,Juveniles
NOCHE DE CABALLEROS,ALEXENE FAROL FOLLMUTH,"UYU 841,50",Disponible,/p/noche-de-caballeros/162823/271505,Juveniles
OBJETIVO CERO,ANTHONY MCCARTEN,"UYU 892,50",Disponible,/p/objetivo-cero/162824/271506,Juveniles
"VALS DE LA BRUJA, EL (EDICION ESPECIAL)",BELÉN MARTÍNEZ,"UYU 1.147,50",Disponible,/p/vals-de-la-bruja-el-edicion-especial-/162831/271513,Juveniles
EL DÍA QUE DEJÓ DE NEVAR EN ALASKA,ALICE KELLEN,"UYU 892,50",Disponible,/p/el-dia-que-dejo-de-nevar-en-alaska/162855/130348,Juveniles
UNA SOMBRA EN LAS BRASAS,"ARMENTROUT, JENNIFER L.","UYU 1.181,50",Disponible,/p/una-sombra-en-las-brasas/134990/140271,Juveniles
UNA EDUCACIÓN MORTAL,NAOMI NOVIK,"UYU 586,50",Disponible,/p/una-educacion-mortal/117428/260356,Juveniles
LIBÉRAME,TAHEREH MAFI,"UYU 892,50",Disponible,/p/liberame/133673/138892,Juveniles
EL ULTIMA ESPERANZA,RACHEL HOWZELL HALL,"UYU 841,50",Disponible,/p/el-ultima-esperanza/169372/273416,Juveniles
LEGENDARY,STEPHANIE GARBER,"UYU 586,50",Disponible,/p/legendary/123318/268498,Juveniles
TODAS LAS HIJAS PERDIDAS,PAULA GALLEGO,"UYU 926,50",Disponible,/p/todas-las-hijas-perdidas/169331/273374,Juveniles
AMOR INMORTALIS,MARTA  SANTÉS,"UYU 1.011,50",Disponible,/p/amor-inmortalis/169340/273383,Juveniles
COMO ESCONDERSE A PLENA VISTA,EMMA NOYES,"UYU 892,50",Disponible,/p/como-esconderse-a-plena-vista/169365/273410,Juveniles
LA MECÁNICA DEL AMOR,ALEXENE FAROL FOLLMUTH,"UYU 722,50",Disponible,/p/la-mecanica-del-amor/157018/267078,Juveniles
UN DUELO CON EL LORD DE LOS VAMPIROS,ELISE KOVA,"UYU 977,50",Disponible,/p/un-duelo-con-el-lord-de-los-vampiros/146041/255373,Juveniles
LA ALQUIMIA DE LOS SECRETOS,STEPHANIE GARBER,"UYU 807,50",Disponible,/p/la-alquimia-de-los-secretos/172529/276413,Juveniles
UN ALMA DE CENIZA Y SANGRE,JENNIFER L. ARMENTROUT,"UYU 1.232,50",Disponible,/p/un-alma-de-ceniza-y-sangre/149141/258666,Juveniles
LEGENDARY,STEPHANIE GARBER,"UYU 586,50",Disponible,/p/legendary/123318/268498,Juveniles
TODAS LAS HIJAS PERDIDAS,PAULA GALLEGO,"UYU 926,50",Disponible,/p/todas-las-hijas-perdidas/169331/273374,Juveniles
AMOR INMORTALIS,MARTA  SANTÉS,"UYU 1.011,50",Disponible,/p/amor-inmortalis/169340/273383,Juveniles
COMO ESCONDERSE A PLENA VISTA,EMMA NOYES,"UYU 892,50",Disponible,/p/como-esconderse-a-plena-vista/169365/273410,Juveniles
EL ULTIMA ESPERANZA,RACHEL HOWZELL HALL,"UYU 841,50",Disponible,/p/el-ultima-esperanza/169372/273416,Juveniles
UN ALMA DE CENIZA Y SANGRE,JENNIFER L. ARMENTROUT,"UYU 1.232,50",Disponible,/p/un-alma-de-ceniza-y-sangre/149141/258666,Juveniles
LA MECÁNICA DEL AMOR,ALEXENE FAROL FOLLMUTH,"UYU 722,50",Disponible,/p/la-mecanica-del-amor/157018/267078,Juveniles
UN DUELO CON EL LORD DE LOS VAMPIROS,ELISE KOVA,"UYU 977,50",Disponible,/p/un-duelo-con-el-lord-de-los-vampiros/146041/255373,Juveniles
ASESINO DE BRUJAS 2 - LOS HIJOS DEL REY,SHELBY MAHURIN,"UYU 1.062,50",Disponible,/p/asesino-de-brujas-2-los-hijos-del-rey/113114/117843,Juveniles
EL COMPLEJO DE ATLAS (TOMO 3),OLIVIE BLAKE,"UYU 1.062,50",Disponible,/p/el-complejo-de-atlas-tomo-3-/155710/265707,Juveniles
LAS AVENTURAS DE FINLAY ASHOWAN DE BRUJAS Y BANQUETES,DELEMHACH DELEMHACH,"UYU 892,50",Disponible,/p/las-aventuras-de-finlay-ashowan-de-brujas-y-banquetes/171731/275592,Juveniles
DESAFÍAME,TAHEREH MAFI,"UYU 807,50",Disponible,/p/desafiame/151600/261273,Juveniles
EL HEREDERO OSCURO,C. S. PACAT,"UYU 977,50",Disponible,/p/el-heredero-oscuro/153850/263676,Juveniles
LOS ENCLAVES DORADOS,NAOMI NOVIK,"UYU 586,50",Disponible,/p/los-enclaves-dorados/171316/275183,Juveniles
VISIONES DE CARNE Y SANGRE,JENNIFER L. ARMENTROUT CON RAYVN SALVADOR,"UYU 1.147,50",Disponible,/p/visiones-de-carne-y-sangre/153858/263684,Juveniles
CUANDO SEAS MIA,MORGAN BRIDGES,"UYU 756,50",Disponible,/p/cuando-seas-mia/171734/275595,Juveniles
LARGA VIDA AL REY VOL. 2: FLORES,IRENE MORALES,"UYU 892,50",Disponible,/p/larga-vida-al-rey-vol-2-flores/155716/265713,Juveniles
FINALE,STEPHANIE GARBER,"UYU 977,50",Disponible,/p/finale/127723/130303,Juveniles
ASESINO DE BRUJAS 1. LA BRUJA BLANCA,SHELBY MAHURIN,"UYU 1.011,50",Disponible,/p/asesino-de-brujas-1-la-bruja-blanca/110406/114470,Juveniles
MEJOR QUE EN LAS PELÍCULAS,LYNN  PAINTER,"UYU 841,50",Disponible,/p/mejor-que-en-las-peliculas/146033/255365,Juveniles
EL REINO DE LOS MALDITOS,KERRI MANISCALCO,"UYU 892,50",Disponible,/p/el-reino-de-los-malditos/125056/126989,Juveniles
"FÁBULA PARA EL FIN DEL MUNDO, UNA",AVA REID,"UYU 841,50",Disponible,/p/fabula-para-el-fin-del-mundo-una/171743/275604,Juveniles
EL PACTO DE LA ROSA,SASHA PEYTON SMITH,"UYU 1.096,50",Disponible,/p/el-pacto-de-la-rosa/171738/275599,Juveniles
LAS HERMANAS BLUE,COCO  MELLORS,"UYU 892,50",Disponible,/p/las-hermanas-blue/156368/266407,Juveniles
UNA PERDICION DE RUINA Y FURIA,JENNIFER L. ARMENTROUT,"UYU 977,50",Disponible,/p/una-perdicion-de-ruina-y-furia/147799/257258,Juveniles
FIESTA DE LA LIBERACIÓN,HANIA CZAJKOWSKI,"UYU 841,50",Disponible,/p/fiesta-de-la-liberacion/146800/256189,Juveniles
UN DELIRIO ENCANTADOR,SHEA ERNSHAW,"UYU 807,50",Disponible,/p/un-delirio-encantador/173115/276970,Juveniles
ASESINO DE BRUJAS 1 - LA BRUJA BLANCA,SHELBY MAHURIN,"UYU 1.011,50",Disponible,/p/asesino-de-brujas-1-la-bruja-blanca/120222/122983,Juveniles
HISTORIAS DEL TALLER DE CERÁMICA SOYO,YEON SOMIN,"UYU 807,50",Disponible,/p/historias-del-taller-de-ceramica-soyo/156370/266409,Juveniles
PRUEBAS DE HECHICERÍA,ELISE KOVA,"UYU 892,50",Disponible,/p/pruebas-de-hechiceria/146809/256198,Juveniles
"YO, SIMON, HOMO SAPIENS",ALBERTALLI BECKY,"UYU 586,50",Disponible,/p/yo-simon-homo-sapiens/121334/124131,Juveniles
EL REY OSCURO,C. S. PACAT / JOHANNA THE MAD,"UYU 1.096,50",Disponible,/p/el-rey-oscuro/132486/137614,Juveniles
LARGA VIDA AL REY VOL 1 SANGRE,IRENE MORALES,"UYU 892,50",Disponible,/p/larga-vida-al-rey-vol-1-sangre/146804/256193,Juveniles
NUESTROS DESTINOS INFINITOS (ED. ESPECIAL),LAURA STEVEN,"UYU 807,50",Disponible,/p/nuestros-destinos-infinitos-ed-especial-/168202/272309,Juveniles
LA MALDICION DEL MAR,SHEA ERNSHAW,"UYU 841,50",Disponible,/p/la-maldicion-del-mar/148950/258463,Juveniles
UNA CORONA DE HUESOS DORADOS,JENNIFER L. ARMENTROUT,"UYU 1.317,50",Disponible,/p/una-corona-de-huesos-dorados/131519/136559,Juveniles
LA NOCHE DE LOS INSOMNES,M.L. RIO,"UYU 671,50",Disponible,/p/la-noche-de-los-insomnes/155390/265369,Juveniles
ASESINO DE BRUJAS. LA BRUJA BLANCA (ED. LIMITADA),SHELBY MAHURIN,"UYU 1.147,50",Disponible,/p/asesino-de-brujas-la-bruja-blanca-ed-limitada-/154405/264278,Juveniles
NACIDA DE SANGRE Y CENIZAS,JENNIFER L. ARMENTROUT,"UYU 1.181,50",Disponible,/p/nacida-de-sangre-y-cenizas/168309/272409,Juveniles
NADA COMO EN LAS PELICULAS,LYNN  PAINTER,"UYU 977,50",Disponible,/p/nada-como-en-las-peliculas/168560/272653,Juveniles
LA VIDA INVISIBLE DE ADDIE LARUE,V.E. SCHWAB,"UYU 1.232,50",Disponible,/p/la-vida-invisible-de-addie-larue/173117/276972,Juveniles
JOVENES E IMPRUDENTES,RACHEL HAWKINS,"UYU 841,50",Disponible,/p/jovenes-e-imprudentes/168586/272675,Juveniles
ASESINO DE BRUJAS 3- DIOSES Y MONSTRUOS,SHELBY MAHURIN,"UYU 1.147,50",Disponible,/p/asesino-de-brujas-3-dioses-y-monstruos/121897/124453,Juveniles
"QUIERO MORIR, PERO TAMBIÉN COMER TTEOKBOKKI",BAEK  SEHEE,"UYU 756,50",Disponible,/p/quiero-morir-pero-tambien-comer-tteokbokki/146471/255848,Juveniles
FOXGLOVE,ADALYN GRACE,"UYU 926,50",Disponible,/p/foxglove/147785/257244,Juveniles
LA RECETA DEL AMOR,SHER LEE,"UYU 807,50",Disponible,/p/la-receta-del-amor/151613/261286,Juveniles
OTRA TONTA HISTORIA DE AMOR,KATELYN  DOYLE,"UYU 841,50",Disponible,/p/otra-tonta-historia-de-amor/156373/266412,Juveniles
TODAS LAS CRIATURAS OSCURAS,PAULA GALLEGO,"UYU 926,50",Disponible,/p/todas-las-criaturas-oscuras/149033/258548,Juveniles
TATUAJES ROJOS (NUEVA EDICIÓN),FEDERICO IVANIER,UYU 544,Disponible,/p/tatuajes-rojos-nueva-edicion-/111467/115574,Juveniles
NUNCA DIGAS TU NOMBRE,FEDERICO IVANIER,"UYU 586,50",Disponible,/p/nunca-digas-tu-nombre/109214/113222,Juveniles
MARTINA VALIENTE. EPISODIO FINAL,"IVANIER, FEDERICO","UYU 586,50",Disponible,/p/martina-valiente-episodio-final/114895/119162,Juveniles
MARTINA VALIENTE. LA CARA DEL MIEDO,"IVANIER, FEDERICO","UYU 586,50",Disponible,/p/martina-valiente-la-cara-del-miedo/94158/97502,Juveniles
MARTINA VALIENTE,"IVANIER, FEDERICO","UYU 586,50",Disponible,/p/martina-valiente/114605/118864,Juveniles
TWISTED LOVE (TWISTED 1),ANA HUANG,"UYU 586,50",Disponible,/p/twisted-love-twisted-1-/176683/280569,Juveniles
TWISTED GAMES (TWISTED 2),ANA HUANG,"UYU 586,50",Disponible,/p/twisted-games-twisted-2-/176684/280570,Juveniles
NO ME GUSTA SER LINDA,"DOUMONT, GWENAELLE / RICHARD, STEPHANIE","UYU 416,50",Disponible,/p/no-me-gusta-ser-linda/75569/77640,Juveniles
SANGRE DE DRAGÓN - ACADEMIA BLOODWING 1,BRIAR BOLEYN,"UYU 1.096,50",Disponible,/p/sangre-de-dragon-academia-bloodwing-1/176365/280252,Juveniles
PECADOS 2 - REY DE LA SOBERBIA,ANA HUANG,"UYU 841,50",Disponible,/p/pecados-2-rey-de-la-soberbia/176339/280224,Juveniles
AMOR FUERA DE SERIE,NEREA  PASCUAL,"UYU 756,50",Disponible,/p/amor-fuera-de-serie/176340/280226,Juveniles
"PRINCIPITO, EL - EDICION DE LUJO",ANTOINE DE SAINT-EXUPÉRY,"UYU 1.606,50",Disponible,/p/principito-el-edicion-de-lujo/176346/280232,Juveniles
ARDE LA VIDA,MAGALÍ TAJES,"UYU 841,50",Disponible,/p/arde-la-vida/101217/104831,Juveniles
METAL SLINGER - FUEGO Y METAL 1,RACHEL  SCHNEIDER,"UYU 841,50",Disponible,/p/metal-slinger-fuego-y-metal-1/176352/280239,Juveniles
TAL VEZ MAÑANA,COLLEEN HOOVER,"UYU 416,50",Disponible,/p/tal-vez-manana/168501/272602,Juveniles
DE SANGRE Y CENIZA (ED. ESPECIAL),JENNIFER L. ARMENTROUT,"UYU 1.317,50",Disponible,/p/de-sangre-y-ceniza-ed-especial-/174477/278346,Juveniles
"HARRY POTTER CALIZ DE FUEGO, ED ILUSTRADA E INTERACTIVA",J.K. ROWLING,"UYU 2.371,50",Disponible,/p/harry-potter-caliz-de-fuego-ed-ilustrada-e-interactiva/175658/279527,Juveniles
LA CASA ZAFIRO,MARISSA MEYER,UYU 1.173,Disponible,/p/la-casa-zafiro/175793/279673,Juveniles
CRUZANOCHES,R. M.  GRAY,UYU 1.173,Disponible,/p/cruzanoches/175792/279672,Juveniles
UN CRUCERO DE ENSUEÑO,KATELYN  DOYLE,"UYU 977,50",Disponible,/p/un-crucero-de-ensueno/175767/279638,Juveniles
RIVALES DIVINOS,DIVINE  RIVALS,"UYU 586,50",Disponible,/p/rivales-divinos/146473/279634,Juveniles
LA SOMBRA DEL ZORRO,JULIE KAGAWA,"UYU 756,50",Disponible,/p/la-sombra-del-zorro/102978/106650,Juveniles
LA OCTAVA CERRADURA,"MACHADO, GERMAN/ DE LA IGLESIA, FERNANDO","UYU 552,50",Disponible,/p/la-octava-cerradura/72117/74023,Juveniles
VALERIA AL DESNUDO,ELISABET BENABENT,"UYU 254,15",Disponible,/p/valeria-al-desnudo/175107/278968,Juveniles
DURA UNA ETERNIDAD EN UN INSTANTE SE ACABA,ANNE DE MARCKEN,"UYU 926,50",Disponible,/p/dura-una-eternidad-en-un-instante-se-acaba/177507/281296,Literatura
GRACIAS,PABLO KATCHADJIAN,UYU 833,Disponible,/p/gracias/177508/281297,Literatura
LOS CUERVOS EN LA HISTORIA,JORGE FONDEBRIDER,"UYU 1.436,50",Disponible,/p/los-cuervos-en-la-historia/177509/281298,Literatura
AUDICIÓN,KATIE M. KITAMURA,"UYU 1.011,50",Disponible,/p/audicion/177502/281291,Literatura
VE Y DILO EN LA MONTAÑA,JAMES BALDWIN,"UYU 1.011,50",Disponible,/p/ve-y-dilo-en-la-montana/177504/281293,Literatura
YO ERA UNA CHICA,FER RIVAS,"UYU 926,50",Disponible,/p/yo-era-una-chica/177505/281294,Literatura
STALKER. PICNIC EXTRATERRESTRE,ARKADI STRUGATSKI / BORIS STRUGATSKI,"UYU 1.011,50",Disponible,/p/stalker-picnic-extraterrestre/177500/281289,Literatura
POR QUÉ ALGUNOS HOMBRES ODIAN A LAS MUJERES,VIVIAN GORNICK,"UYU 926,50",Disponible,/p/por-que-algunos-hombres-odian-a-las-mujeres/177501/281290,Literatura
BUTES,PASCAL QUIGNARD,"UYU 705,50",Disponible,/p/butes/105390/109169,Literatura
MEMORIAS POSTUMAS DE BRAS CUBAS,MACHADO,"UYU 1.521,50",Disponible,/p/memorias-postumas-de-bras-cubas/101901/105534,Literatura
LA ULTIMA NOVELA,DAVID MARKSON,"UYU 1.011,50",Disponible,/p/la-ultima-novela/159298/269493,Literatura
NEGRO TAL VEZ,ATTILA VERES,"UYU 1.181,50",Disponible,/p/negro-tal-vez/159301/269496,Literatura
ZEN Y EL ARTE DEL MANTENIMIENTO DE LA MOTOCICLETA,ROBERT M. PIRSIG,UYU 1.309,Disponible,/p/zen-y-el-arte-del-mantenimiento-de-la-motocicleta/101773/105403,Literatura
LA MUJER SINGULAR Y LA CIUDAD,VIVIAN GORNICK,"UYU 909,50",Disponible,/p/la-mujer-singular-y-la-ciudad/102028/105664,Literatura
MI MADRE,INOUE YASUSHI,"UYU 926,50",Disponible,/p/mi-madre/109513/113534,Literatura
MIRARSE DE FRENTE,VIVIAN GORNICK,"UYU 926,50",Disponible,/p/mirarse-de-frente/109518/113540,Literatura
CASAS VACÍAS,BRENDA NAVARRO,UYU 833,Disponible,/p/casas-vacias/109844/113883,Literatura
NO TODO EL MUNDO,MARTA JIMÉNEZ SERRANO,"UYU 926,50",Disponible,/p/no-todo-el-mundo/142113/251194,Literatura
APEGOS FEROCES,VIVIAN GORNICK,"UYU 1.011,50",Disponible,/p/apegos-feroces/101801/105433,Literatura
EXHALACIÓN,TED CHIANG,"UYU 1.181,50",Disponible,/p/exhalacion/112466/116607,Literatura
UN HOMBRE QUE DUERME,"PEREC, GEORGES","UYU 1.011,50",Disponible,/p/un-hombre-que-duerme/97904/101382,Literatura
UNA CHICA ES UNA COSA A MEDIO HACER,EIMEAR MCBRIDE,UYU 1.292,Disponible,/p/una-chica-es-una-cosa-a-medio-hacer/111988/116111,Literatura
EL UNICORNIO,IRIS MURDOCH,"UYU 1.351,50",Disponible,/p/el-unicornio/97732/101203,Literatura
VERANO QUE MI MADRE TUVO LOS OJOS VERDES (TAPA DURA),TATIANA TIBULEAC,"UYU 1.351,50",Disponible,/p/verano-que-mi-madre-tuvo-los-ojos-verdes-tapa-dura-/173941/277805,Literatura
SOLEDAD DEL CORREDOR DE FONDO,ALAN SILLITOE,"UYU 1.011,50",Disponible,/p/soledad-del-corredor-de-fondo/177475/281264,Literatura
EL REGRESO,STANISLAW LEM,"UYU 1.436,50",Disponible,/p/el-regreso/177470/281259,Literatura
TIERRA MEZCLADA,MAYSÉ CONDÉ,"UYU 1.266,50",Disponible,/p/tierra-mezclada/177468/281257,Literatura
EL OASIS,MCCARTHY MARY,"UYU 1.181,50",Disponible,/p/el-oasis/177480/281269,Literatura
SANSHIRO N.E.,NATSUME SOSEKI,"UYU 1.011,50",Disponible,/p/sanshiro-n-e-/177481/281270,Literatura
REINAS DEL ABISMO,"FRANCES, CARRINGTON y otros",UYU 1.581,Disponible,/p/reinas-del-abismo/122747/125601,Literatura
SOLARIS,"LEM, STANISLAW","UYU 1.266,50",Disponible,/p/solaris/98254/101744,Literatura
SOY UN GATO,"SOSEKI, NATSUME",UYU 1.683,Disponible,/p/soy-un-gato/98022/101505,Literatura
"QUERIDO DIEGO, TE ABRAZA QUIELA","PONIATOWSKA, ELENA","UYU 1.011,50",Disponible,/p/querido-diego-te-abraza-quiela/97994/101474,Literatura
EL RULETISTA,MIRCEA CARTARESCU,UYU 714,Disponible,/p/el-ruletista/97829/101303,Literatura
EL HOSPITAL DE LA TRANSFIGURACIÓN,"LEM, STANISLAW","UYU 1.351,50",Disponible,/p/el-hospital-de-la-transfiguracion/155886/265889,Literatura
EL JARDÍN DE VIDRIO,TATIANA TIBULEAC,"UYU 1.351,50",Disponible,/p/el-jardin-de-vidrio/122751/125606,Literatura
MI MARIDO,RUMENA BUZAROVSKA,"UYU 1.266,50",Disponible,/p/mi-marido/143817/253031,Literatura
EL LIBRO DE LA BRUJAS,SHAHRUKH HUSAIN,"UYU 1.436,50",Disponible,/p/el-libro-de-la-brujas/143814/253028,Literatura
LULU,MIRCEA CARTARESCU,"UYU 1.096,50",Disponible,/p/lulu/98305/101797,Literatura
LECCIÓN DE ALEMÁN,"LENZ, SIEGFRIED","UYU 1.521,50",Disponible,/p/leccion-de-aleman/98162/101652,Literatura
NOSTALGIA,"CARTARESCU, MIRCEA","UYU 1.436,50",Disponible,/p/nostalgia/98053/101537,Literatura
LA LIBRERÍA,"FITZGERALD, PENELOPE","UYU 1.181,50",Disponible,/p/la-libreria/97947/101426,Literatura
GÓTICO BOTÁNICO,VV.AA.,"UYU 1.521,50",Disponible,/p/gotico-botanico/157523/267604,Literatura
LA HIJA DEL OPTIMISTA,EUDORA WELTY,"UYU 1.266,50",Disponible,/p/la-hija-del-optimista/177473/281262,Literatura
FÍSICA DE LA TRISTEZA,GUEORGUI GOSPODÍNOV,"UYU 1.351,50",Disponible,/p/fisica-de-la-tristeza/177466/281255,Literatura
LA LISTA DE LOS SIETE,MARK FROST,"UYU 1.266,50",Disponible,/p/la-lista-de-los-siete/173141/276996,Literatura
ESTUCHE LOS CONOCEDORES,MIRCEA CARTARESCU,"UYU 1.266,50",Disponible,/p/estuche-los-conocedores/173942/277806,Literatura
MÚSICA ACUÁTICA,T.C. BOYLE,"UYU 1.351,50",Disponible,/p/musica-acuatica/173142/276997,Literatura
LA LISTA DE LOS SIETE,MARK FROST,"UYU 1.266,50",Disponible,/p/la-lista-de-los-siete/173141/276996,Literatura
CEPILLAR AL GATO,JANE CAMPBELL,"UYU 1.266,50",Disponible,/p/cepillar-al-gato/177474/281263,Literatura
DONDE MUEREN LAS BESTIAS,SCOTT PRESTON,"UYU 1.266,50",Disponible,/p/donde-mueren-las-bestias/177472/281261,Literatura
"AGUA VERDE, CIELO VERDE",MAVIS GALLANT,"UYU 1.181,50",Disponible,/p/agua-verde-cielo-verde/177477/281266,Literatura
AL FINAL DE LA MAÑANA,OLALLA GARCIA,"UYU 1.351,50",Disponible,/p/al-final-de-la-manana/177478/281267,Literatura
LOS ALCATRACES,ANNE HÉBERT,"UYU 1.351,50",Disponible,/p/los-alcatraces/128448/131473,Literatura
DESAPARICIÓN DE ADELE BEDEAU,"BURNET, GRAEME MACRAE","UYU 1.351,50",Disponible,/p/desaparicion-de-adele-bedeau/122755/125610,Literatura
EL BELLAS EXTRANJERAS,MIRCEA CARTARESCU,"UYU 1.181,50",Disponible,/p/el-bellas-extranjeras/98363/101856,Literatura
DIARIOS DEL AGUA,ROGER DEAKIN,"UYU 1.606,50",Disponible,/p/diarios-del-agua/107552/111430,Literatura
DIARIO DEL AÑO DE LA PESTE,DANIEL DEFOE,"UYU 1.266,50",Disponible,/p/diario-del-ano-de-la-peste/113411/281260,Literatura
BOTCHAN,"SOSEKI, NATSUME","UYU 1.266,50",Disponible,/p/botchan/97719/101189,Literatura
CUENTOS INQUIETANTES,EDITH WHARTON,"UYU 1.351,50",Disponible,/p/cuentos-inquietantes/97647/101114,Literatura
ACERCA DEL ROBO DE HISTORIAS,GUEORGUI  GOSPODÍNOV,UYU 1.139,Disponible,/p/acerca-del-robo-de-historias/155880/265883,Literatura
A LO LEJOS,HERNÁN DÍAZ,"UYU 1.351,50",Disponible,/p/a-lo-lejos/177476/281265,Literatura
A LA DERIVA,PENELOPE FITZGERALD,"UYU 1.266,50",Disponible,/p/a-la-deriva/177465/281254,Literatura
LA INNOMBRABLE,"SILVA, TRUJILLO","UYU 1.011,50",Disponible,/p/la-innombrable/161120/270626,Literatura
TODOS LOS PERROS SON AZULES,RODRIGO  DE SOUZA LEAO,"UYU 705,45",Disponible,/p/todos-los-perros-son-azules/101809/105443,Literatura
MEMORIA ROMANA Y OTROS RELATOS INÉDITOS,RODOLFO ENRIQUE FO,"UYU 662,87",Disponible,/p/memoria-romana-y-otros-relatos-ineditos/100624/104229,Literatura
UNA PEQUEÑA FELICIDAD,LUCÍA DE LEÓN,"UYU 586,50",Disponible,/p/una-pequena-felicidad/179657/283029,Literatura
BALDIO,LUIS FERNANDO IGLESIAS,"UYU 586,50",Disponible,/p/baldio/179656/283028,Literatura
HEARTSTOPPER 6,ALICE OSEMAN,"UYU 416,50",Disponible,/p/heartstopper-6/179655/283027,Literatura
GENTE MUY FRÍA,SARAH MANGUSO,"UYU 1.181,50",Disponible,/p/gente-muy-fria/145772/255095,Literatura
TEMPORADA DE HURACANES,FERNANDA MELCHOR,"UYU 926,50",Disponible,/p/temporada-de-huracanes/101173/104787,Literatura
ORIGEN,DAN BROWN,"UYU 671,50",Disponible,/p/origen/83137/273062,Literatura
TODO EL MUNDO SABE QUE TU MADRE ES UNA BRUJA,RIVKA GALCHEN,"UYU 841,50",Disponible,/p/todo-el-mundo-sabe-que-tu-madre-es-una-bruja/133320/138488,Literatura
EL PASADO ANDA ATRÁS DE NOSOTROS,JUAN PABLO VILLALOBOS,"UYU 671,50",Disponible,/p/el-pasado-anda-atras-de-nosotros/150051/259612,Literatura
LET ME TELL YOU WHAT I MEAN,JOAN DIDION,"UYU 586,50",Disponible,/p/let-me-tell-you-what-i-mean/157687/267783,Literatura
TODA ESA GENTE,ANA PAULA PEREZ,"UYU 382,50",Disponible,/p/toda-esa-gente/152166/261884,Literatura
LA LADRONA DE LIBROS,MARKUS ZUSAK,"UYU 586,50",Disponible,/p/la-ladrona-de-libros/144397/253645,Literatura
"MÍRAME Y BÉSAME (LAS GUERRERAS MAXWELL, 8)",MEGAN MAXWELL,"UYU 977,50",Disponible,/p/mirame-y-besame-las-guerreras-maxwell-8-/143155/252278,Literatura
BAUMEISTER,MARTÍN BENTANCOR,"UYU 722,50",Disponible,/p/baumeister/132939/138080,Literatura
LA MASACRE OLVIDADA,ANDREA CAMILLERI,UYU 527,Disponible,/p/la-masacre-olvidada/150190/259758,Literatura
PUTZI. EL CONFINDENTE DE HITLER,"SNÉGAROFF, THOMAS","UYU 892,50",Disponible,/p/putzi-el-confindente-de-hitler/127827/130519,Literatura
LA CUENTA ATRÁS PARA EL VERANO,LA VECINA RUBIA,"UYU 926,50",Disponible,/p/la-cuenta-atras-para-el-verano/125777/127778,Literatura
TREN BALA,"ISAKA, KOTARO","UYU 416,50",Disponible,/p/tren-bala/127831/130523,Literatura
ANTES SE SECARÁ LA TIERRA,"MUÑEZ,  FERNANDO J.",UYU 782,Disponible,/p/antes-se-secara-la-tierra/138882/144378,Literatura
EL VIAJE DE CILKA,MORRIS HEATHER,"UYU 926,50",Disponible,/p/el-viaje-de-cilka/106634/110461,Literatura
MEJOR NO ESCRIBAS,CARLOS LISCANO,"UYU 722,50",Disponible,/p/mejor-no-escribas/141887/250959,Literatura
POSTER GIRL,VERONICA ROTH,UYU 782,Disponible,/p/poster-girl/141890/250962,Literatura
CIVILIZACIONES,"BINET, LAURENT",UYU 1.020,Disponible,/p/civilizaciones/112535/116674,Literatura
LA ÚLTIMA VEZ,GUILLERMO MARTÍNEZ,UYU 527,Disponible,/p/la-ultima-vez/125781/127782,Literatura
FUSILES EN EL PARAGÜERO,MAURICIO BERGSTEIN,"UYU 807,50",Disponible,/p/fusiles-en-el-paraguero/122027/124838,Literatura
VIERNES CON LOBOS,MARIO DELGADO APARAÍN,UYU 697,Disponible,/p/viernes-con-lobos/104898/108649,Literatura
LA ARMADA INVENCIBLE,ANTONIO ORTUÑO,"UYU 1.181,50",Disponible,/p/la-armada-invencible/142045/251121,Literatura
LA INSURRECCIÓN DE LA INOCENCIA,ISABEL PRIETO FERNÁNDEZ,UYU 612,Disponible,/p/la-insurreccion-de-la-inocencia/146023/255355,Literatura
LA EDUCACIÓN FÍSICA,ROSARIO VILLAJOS,"UYU 926,50",Disponible,/p/la-educacion-fisica/143630/252831,Literatura
